pace_pad,q_bot_em,q_x_left_bot,q_x_right_bot,champ_capture_excl_uconn,uconn_excluded,avg_inside_per_season,inside_growth,depth_corr
1.5,0.945,0.25,0.7,4,False,14.047619047619047,5.095238095238095,0.17392396505744914
1.5,0.945,0.25,0.75,4,False,14.476190476190476,5.523809523809524,0.17405096304384932
1.5,0.945,0.25,0.8,4,False,15.142857142857142,6.19047619047619,0.1739772417441943
1.5,0.945,0.25,0.85,4,False,15.476190476190476,6.523809523809524,0.173866702673974
1.5,0.945,0.25,0.9,4,False,16.0,7.0476190476190474,0.17399350762471547
1.5,0.945,0.3,0.7,4,False,13.714285714285714,4.761904761904761,0.17387194682648685
1.5,0.945,0.3,0.75,4,False,14.142857142857142,5.19047619047619,0.17394785048468386
1.5,0.945,0.3,0.8,4,False,14.80952380952381,5.857142857142858,0.17386150721937338
1.5,0.945,0.3,0.85,4,False,15.142857142857142,6.19047619047619,0.17374467163538973
1.5,0.945,0.3,0.9,4,False,15.666666666666666,6.7142857142857135,0.1738632181023934
1.5,0.95,0.1,0.7,4,False,14.142857142857142,5.19047619047619,0.1745789638802593
1.5,0.95,0.1,0.75,4,False,14.523809523809524,5.571428571428571,0.17454871692423576
1.5,0.95,0.1,0.8,4,False,15.142857142857142,6.19047619047619,0.17452769254696576
1.5,0.95,0.1,0.85,4,False,15.380952380952381,6.428571428571429,0.1744529222671786
1.5,0.95,0.1,0.9,4,False,15.857142857142858,6.904761904761905,0.17451276721454476
1.5,0.95,0.15,0.7,4,False,13.952380952380953,5.0,0.17446804716032738
1.5,0.95,0.15,0.75,4,False,14.333333333333334,5.380952380952381,0.1744353624644662
1.5,0.95,0.15,0.8,4,False,14.952380952380953,6.0,0.1744079716676335
1.5,0.95,0.15,0.85,4,False,15.19047619047619,6.238095238095237,0.1743337901497368
1.5,0.95,0.15,0.9,4,False,15.666666666666666,6.7142857142857135,0.1743614079533388
1.5,0.95,0.2,0.7,4,False,13.476190476190476,4.523809523809524,0.17440655527474028
1.5,0.95,0.2,0.75,4,False,13.857142857142858,4.904761904761905,0.17433588773427966
1.5,0.95,0.2,0.8,4,False,14.476190476190476,5.523809523809524,0.17428195431188043
1.5,0.95,0.2,0.85,4,False,14.714285714285714,5.761904761904761,0.17419191234544681
1.5,0.95,0.2,0.9,4,False,15.19047619047619,6.238095238095237,0.17418987443391246
1.5,0.95,0.25,0.7,4,False,13.095238095238095,4.142857142857142,0.17443904218058726
1.5,0.95,0.25,0.75,4,False,13.476190476190476,4.523809523809524,0.1743726907517376
1.5,0.95,0.25,0.8,4,False,14.095238095238095,5.142857142857142,0.17430038193790257
1.5,0.95,0.25,0.85,4,False,14.333333333333334,5.380952380952381,0.174190794670314
1.5,0.95,0.25,0.9,4,False,14.80952380952381,5.857142857142858,0.17418056367224774
1.5,0.95,0.3,0.7,4,False,12.619047619047619,3.666666666666666,0.1742884460964534
1.5,0.95,0.3,0.75,4,False,13.0,4.0476190476190474,0.17421132625687658
1.5,0.95,0.3,0.8,4,False,13.619047619047619,4.666666666666666,0.1741275480072531
1.5,0.95,0.3,0.85,4,False,13.857142857142858,4.904761904761905,0.17400281194046324
1.5,0.95,0.3,0.9,4,False,14.333333333333334,5.380952380952381,0.17397369965841028
1.5,0.955,0.1,0.7,4,False,12.666666666666666,3.7142857142857135,0.1750530879772583
1.5,0.955,0.1,0.75,4,False,13.142857142857142,4.19047619047619,0.1751099398764488
1.5,0.955,0.1,0.8,4,False,13.619047619047619,4.666666666666666,0.17504457971522921
1.5,0.955,0.1,0.85,4,False,14.0,5.0476190476190474,0.17497388639402858
1.5,0.955,0.1,0.9,4,False,14.19047619047619,5.238095238095237,0.17500919570687162
1.5,0.955,0.15,0.7,4,False,12.380952380952381,3.428571428571429,0.17501749661557747
1.5,0.955,0.15,0.75,4,False,12.857142857142858,3.904761904761905,0.17508325320715634
1.5,0.955,0.15,0.8,4,False,13.333333333333334,4.380952380952381,0.17501088370645837
1.5,0.955,0.15,0.85,4,False,13.714285714285714,4.761904761904761,0.17492877420023614
1.5,0.955,0.15,0.9,4,False,13.904761904761905,4.9523809523809526,0.17494560371024326
1.5,0.955,0.2,0.7,4,False,12.19047619047619,3.2380952380952372,0.17487794405851667
1.5,0.955,0.2,0.75,4,False,12.666666666666666,3.7142857142857135,0.17494063822339767
1.5,0.955,0.2,0.8,4,False,13.142857142857142,4.19047619047619,0.1748402978243983
1.5,0.955,0.2,0.85,4,False,13.523809523809524,4.571428571428571,0.1747255929235787
1.5,0.955,0.2,0.9,4,False,13.714285714285714,4.761904761904761,0.17470800620682914
1.5,0.955,0.25,0.7,4,False,11.571428571428571,2.6190476190476186,0.17483736123958046
1.5,0.955,0.25,0.75,4,False,12.047619047619047,3.095238095238095,0.1748694354367568
1.5,0.955,0.25,0.8,4,False,12.523809523809524,3.571428571428571,0.17475500542077754
1.5,0.955,0.25,0.85,4,False,12.904761904761905,3.9523809523809526,0.1746294805905157
1.5,0.955,0.25,0.9,4,False,13.095238095238095,4.142857142857142,0.17460495314353655
1.5,0.955,0.3,0.7,4,False,11.333333333333334,2.3809523809523814,0.17490760976504585
1.5,0.955,0.3,0.75,4,False,11.80952380952381,2.8571428571428577,0.17490402560351972
1.5,0.955,0.3,0.8,4,False,12.285714285714286,3.333333333333334,0.17478450470957224
1.5,0.955,0.3,0.85,4,False,12.666666666666666,3.7142857142857135,0.1746443554505452
1.5,0.955,0.3,0.9,4,False,12.857142857142858,3.904761904761905,0.17462493715345098
1.5,0.96,0.1,0.7,4,True,11.523809523809524,2.571428571428571,0.1757066248046165
1.5,0.96,0.1,0.75,4,True,11.666666666666666,2.7142857142857135,0.1757082985756169
1.5,0.96,0.1,0.8,4,True,11.952380952380953,3.0,0.1756779186331569
1.5,0.96,0.1,0.85,4,True,12.238095238095237,3.2857142857142847,0.1755776316269163
1.5,0.96,0.1,0.9,4,True,12.523809523809524,3.571428571428571,0.1756302728506348
1.5,0.96,0.15,0.7,4,True,11.333333333333334,2.3809523809523814,0.17560307722343488
1.5,0.96,0.15,0.75,4,True,11.476190476190476,2.5238095238095237,0.1756028480098208
1.5,0.96,0.15,0.8,4,True,11.761904761904763,2.80952380952381,0.17555777805738446
1.5,0.96,0.15,0.85,4,True,12.047619047619047,3.095238095238095,0.17544587361285063
1.5,0.96,0.15,0.9,4,True,12.333333333333334,3.3809523809523814,0.17548120623697322
1.5,0.96,0.2,0.7,4,True,11.047619047619047,2.095238095238095,0.17558200187082051
1.5,0.96,0.2,0.75,4,True,11.19047619047619,2.2380952380952372,0.1755676139723715
1.5,0.96,0.2,0.8,4,True,11.476190476190476,2.5238095238095237,0.17552954620083358
1.5,0.96,0.2,0.85,4,True,11.761904761904763,2.80952380952381,0.17539708338586174
1.5,0.96,0.2,0.9,4,True,12.047619047619047,3.095238095238095,0.17541382435049646
1.5,0.96,0.25,0.7,4,True,10.761904761904763,1.8095238095238102,0.17545142533577945
1.5,0.96,0.25,0.75,4,True,10.904761904761905,1.9523809523809526,0.1754067869446647
1.5,0.96,0.25,0.8,4,True,11.19047619047619,2.2380952380952372,0.17534369442163797
1.5,0.96,0.25,0.85,4,True,11.476190476190476,2.5238095238095237,0.17520162009553014
1.5,0.96,0.25,0.9,4,True,11.761904761904763,2.80952380952381,0.17521380408241086
1.5,0.96,0.3,0.7,4,True,10.476190476190476,1.5238095238095237,0.1754424951154684
1.5,0.96,0.3,0.75,4,True,10.619047619047619,1.666666666666666,0.17539532110606276
1.5,0.96,0.3,0.8,4,True,10.904761904761905,1.9523809523809526,0.17531748374299214
1.5,0.96,0.3,0.85,4,True,11.19047619047619,2.2380952380952372,0.1751779506634268
1.5,0.96,0.3,0.9,4,True,11.476190476190476,2.5238095238095237,0.1751818608475766
1.5,0.965,0.1,0.7,4,True,10.285714285714286,1.333333333333334,0.17601973927829245
1.5,0.965,0.1,0.75,4,True,10.476190476190476,1.5238095238095237,0.17591323027474332
1.5,0.965,0.1,0.8,4,True,10.666666666666666,1.7142857142857135,0.17582116283099705
1.5,0.965,0.1,0.85,4,True,11.0,2.0476190476190474,0.17574466308073886
1.5,0.965,0.1,0.9,4,True,11.142857142857142,2.19047619047619,0.17577917777368618
1.5,0.965,0.15,0.7,4,True,10.047619047619047,1.095238095238095,0.1758555645590864
1.5,0.965,0.15,0.75,4,True,10.238095238095237,1.2857142857142847,0.17573810187374886
1.5,0.965,0.15,0.8,4,True,10.428571428571429,1.4761904761904763,0.17564014824490093
1.5,0.965,0.15,0.85,4,True,10.761904761904763,1.8095238095238102,0.17555264399897158
1.5,0.965,0.15,0.9,4,True,10.904761904761905,1.9523809523809526,0.17557876233757486
1.5,0.965,0.2,0.7,4,True,9.904761904761905,0.9523809523809526,0.1757683277242862
1.5,0.965,0.2,0.75,4,True,10.095238095238095,1.1428571428571423,0.17564435464733996
1.5,0.965,0.2,0.8,4,True,10.285714285714286,1.333333333333334,0.17554255945241798
1.5,0.965,0.2,0.85,4,True,10.619047619047619,1.666666666666666,0.17544531557436832
1.5,0.965,0.2,0.9,4,True,10.761904761904763,1.8095238095238102,0.17546049942347625
1.5,0.965,0.25,0.7,4,True,9.571428571428571,0.6190476190476186,0.17565868013946465
1.5,0.965,0.25,0.75,4,True,9.761904761904763,0.8095238095238102,0.17551407297054605
1.5,0.965,0.25,0.8,4,True,9.952380952380953,1.0,0.1754064901109637
1.5,0.965,0.25,0.85,4,True,10.285714285714286,1.333333333333334,0.1752995862945084
1.5,0.965,0.25,0.9,4,True,10.428571428571429,1.4761904761904763,0.1753050895506454
1.5,0.965,0.3,0.7,4,True,9.19047619047619,0.23809523809523725,0.1756237170809788
1.5,0.965,0.3,0.75,4,True,9.380952380952381,0.4285714285714288,0.1754720378259882
1.5,0.965,0.3,0.8,4,True,9.571428571428571,0.6190476190476186,0.17534831662354974
1.5,0.965,0.3,0.85,4,True,9.904761904761905,0.9523809523809526,0.17524393778181663
1.5,0.965,0.3,0.9,4,True,10.047619047619047,1.095238095238095,0.1752347123233763
1.5,0.97,0.1,0.7,4,True,8.952380952380953,0.0,0.17762263443449078
1.5,0.97,0.1,0.75,4,True,9.095238095238095,0.14285714285714235,0.17753792587369532
1.5,0.97,0.1,0.8,4,True,9.333333333333334,0.3809523809523814,0.17736498118222657
1.5,0.97,0.1,0.85,4,True,9.476190476190476,0.5238095238095237,0.17732720859170983
1.5,0.97,0.1,0.9,4,True,9.80952380952381,0.8571428571428577,0.17731796216397142
1.5,0.97,0.15,0.7,4,True,8.714285714285714,-0.23809523809523903,0.17759108168634546
1.5,0.97,0.15,0.75,4,True,8.857142857142858,-0.0952380952380949,0.17749498076265866
1.5,0.97,0.15,0.8,4,True,9.095238095238095,0.14285714285714235,0.177312759599594
1.5,0.97,0.15,0.85,4,True,9.238095238095237,0.2857142857142847,0.17726630854420036
1.5,0.97,0.15,0.9,4,True,9.571428571428571,0.6190476190476186,0.17725171603207013
1.5,0.97,0.2,0.7,4,True,8.666666666666666,-0.2857142857142865,0.17747680824742157
1.5,0.97,0.2,0.75,4,True,8.80952380952381,-0.14285714285714235,0.17736808813809815
1.5,0.97,0.2,0.8,4,True,9.047619047619047,0.0952380952380949,0.1771786455415692
1.5,0.97,0.2,0.85,4,True,9.19047619047619,0.23809523809523725,0.17711764177737135
1.5,0.97,0.2,0.9,4,True,9.523809523809524,0.5714285714285712,0.1770871822811902
1.5,0.97,0.25,0.7,4,True,8.285714285714286,-0.6666666666666661,0.1774335896798722
1.5,0.97,0.25,0.75,4,True,8.428571428571429,-0.5238095238095237,0.17730900469148164
1.5,0.97,0.25,0.8,4,True,8.666666666666666,-0.2857142857142865,0.17711156602750414
1.5,0.97,0.25,0.85,4,True,8.80952380952381,-0.14285714285714235,0.17704990723066535
1.5,0.97,0.25,0.9,4,True,9.142857142857142,0.1904761904761898,0.1770220184936108
1.5,0.97,0.3,0.7,4,True,8.095238095238095,-0.8571428571428577,0.1774314064290999
1.5,0.97,0.3,0.75,4,True,8.238095238095237,-0.7142857142857153,0.1772975250674498
1.5,0.97,0.3,0.8,4,True,8.476190476190476,-0.4761904761904763,0.17708222255538353
1.5,0.97,0.3,0.85,4,True,8.619047619047619,-0.3333333333333339,0.17702972101152087
1.5,0.97,0.3,0.9,4,True,8.952380952380953,0.0,0.1769840476503076
