player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
Dewayne Dedmon,-2.313661518575294,0.6539600967639845,-1.65970142181131,0.6623358497223726,2022.0,1203
Dillon Brooks,0.1129866156715546,3.143497443738805,3.256484059410361,3.784399995816959,2022.0,1220
Domantas Sabonis,1.374353031635805,2.280796546803906,3.655149578439711,7.026810932069583,2022.0,2136
Donovan Mitchell,4.724388449869949,-2.727445636168834,1.996942813701114,6.07894952091905,2022.0,2495
Donte DiVincenzo,-1.955763452286755,1.204323141603649,-0.7514403106831063,1.04453879773684,2022.0,1006
Dorian Finney-Smith,0.9603322654641864,0.5766838644302652,1.537016129894451,7.298266937787048,2022.0,3332
Doug McDermott,-0.1111296049048756,-4.534228116774472,-4.645357721679348,-1.187899740306941,2022.0,1223
Draymond Green,-0.9621271845780524,4.7564562237648,3.794329039186747,6.989095087566871,2022.0,2032
Drew Eubanks,-2.515975725526459,-1.56476063475521,-4.080736360281668,-0.8530848135327593,2022.0,1245
Duane Washington Jr.,-0.9730465511445656,-1.853955931462574,-2.827002482607139,-0.038514110856264,2022.0,968
Duncan Robinson,0.5998704306412901,-1.087805395744564,-0.4879349651032737,2.534563505329551,2022.0,2202
Dwight Howard,-0.1564969243045093,-1.519255419840871,-1.67575234414538,0.5306591643093369,2022.0,971
Dwight Powell,0.1584152436973164,0.0927486236252739,0.2511638673225903,3.138760371379491,2022.0,2047
Dylan Windler,-1.899949212031939,1.359510083837694,-0.5404391281942456,0.5160941750267021,2022.0,459
Ed Davis,-4.268144078666175,1.299108391996277,-2.969035686669898,-0.0222545538380404,2022.0,201
Elfrid Payton,-5.300483226894428,0.5456657793871763,-4.754817447507252,-0.580199653079198,2022.0,557
Elijah Hughes,-5.367984539371832,-4.753236593610545,-10.12122113298238,-1.635544331605509,2022.0,434
Enes Freedom,-0.9341981587334626,2.429083451601337,1.494885292867874,0.8840873219474062,2022.0,411
Eric Bledsoe,-2.223354894445471,2.034542558117144,-0.1888123363283269,1.785719487486565,2022.0,1361
