date,year,month,day,rank,team_name,team_name_normalized,conference,games,record,adj_oe,adj_de,barthag,adj_tempo,wab,efg_pct,efg_pct_d,tor,tord,orb,drb,ftr,ftrd,two_p_pct,two_p_pct_d,three_p_pct,three_p_pct_d,three_pr,three_prd
2026-02-16,2026,2,16,274,UC Riverside,UC Riverside,BW,27.0,8-19,102.7278,112.025,0.2698274,67.7165,-13.2325,49.2271,53.8279,20.0341,15.4273,27.6282,30.7174,34.221,38.727,50.6224,54.6289,31.3303,34.8223,38.4208,33.119
2026-02-16,2026,2,16,275,Longwood,Longwood,BSth,28.0,14-14,101.8295,111.0222,0.2694275,68.3125,-11.2277,49.9238,53.0255,19.432,19.83,33.68,28.479,40.263,40.9307,51.5189,55.3305,31.3303,33.3142,35.4263,42.528
2026-02-16,2026,2,16,276,South Dakota,South Dakota,Sum,27.0,14-13,105.4235,115.2299,0.2647276,70.146,-9.2237,50.3218,55.834,17.2196,16.5199,30.3193,30.5166,43.625,30.057,50.8218,57.5342,32.9236,34.5209,35.626,30.04
2026-02-16,2026,2,16,277,Boston University,Boston University,Pat,27.0,12-15,110.3136,120.6351,0.2646277,63.5346,-12.3305,56.719,54.9317,17.9248,13.3351,28.2264,26.734,33.8224,31.484,55.951,54.2279,38.412,37.2339,44.384,41.6249
2026-02-16,2026,2,16,278,Mercyhurst,Mercyhurst,NEC,27.0,13-14,100.731,110.3208,0.2592278,63.5345,-10.6265,49.426,50.0114,15.057,19.448,27.1296,31.5214,24.2363,41.5315,50.3233,50.4118,31.7287,32.8117,32.1329,34.737
2026-02-16,2026,2,16,279,Incarnate Word,Incarnate Word,Slnd,26.0,10-16,107.3198,117.6327,0.2584279,66.2245,-11.3281,49.9238,55.1323,17.4211,15.9243,32.7107,31.6218,33.9219,44.0336,47.2317,56.9338,36.258,34.6214,38.3212,34.838
2026-02-16,2026,2,16,280,Hampton,Hampton,CAA,26.0,12-14,100.6313,110.4211,0.256928,65.0303,-10.8269,45.9346,50.9156,17.7236,17.6132,33.68,29.814,40.658,46.6353,47.0323,52.9229,29.3348,31.451,36.125,34.433
2026-02-16,2026,2,16,281,IU Indy,IU Indy,Horz,28.0,7-21,106.6218,116.9318,0.2567281,73.81,-16.8355,51.7165,57.9361,15.8102,19.64,29.2228,36.235,21.9365,47.5356,54.578,58.3351,31.9274,38.2356,42.4125,37.0101
2026-02-16,2026,2,16,282,Northeastern,Northeastern,CAA,24.0,6-18,107.8183,118.3332,0.2557282,69.766,-14.0335,52.7119,56.5351,16.6167,17.7128,27.3292,32.5275,30.3306,39.8292,53.796,57.6346,34.0181,36.3312,38.3212,35.659
2026-02-16,2026,2,16,283,Brown,Brown,Ivy,23.0,8-15,96.1347,105.5112,0.2539283,66.2241,-12.13,47.732,50.614,18.7293,18.781,28.8242,28.789,27.3344,37.324,49.0274,52.0198,30.4328,32.494,36.8238,41.8258
2026-02-16,2026,2,16,284,Western Michigan,Western Michigan,MAC,25.0,9-16,107.918,118.7336,0.2489284,67.5176,-11.6289,50.1227,54.53,17.3207,13.5347,31.9141,29.7132,31.2277,36.1205,48.6285,55.0301,35.2103,35.9283,36.3243,45.7341
2026-02-16,2026,2,16,285,Presbyterian,Presbyterian,BSth,27.0,13-14,102.3286,112.6261,0.2475285,63.6342,-10.5264,50.4214,51.4185,19.8336,15.5266,34.267,30.4163,39.475,35.5192,52.017,50.5121,30.9316,35.3247,28.3359,36.687
2026-02-16,2026,2,16,286,Tennessee St.,Tennessee St.,OVC,26.0,17-9,106.6218,117.4325,0.2474286,70.241,-6.2157,49.3269,52.7243,16.2132,19.733,34.071,31.6218,33.7225,44.1337,50.0246,53.5249,31.8279,34.3192,30.5348,35.251
2026-02-16,2026,2,16,287,Louisiana,Louisiana,SB,26.0,9-17,101.0305,111.4234,0.2453287,62.6361,-13.2322,47.8315,51.8209,17.9248,17.911,27.9273,31.7223,27.2345,45.835,46.0341,49.689,33.6198,36.9329,43.1106,37.5118
2026-02-16,2026,2,16,288,Le Moyne,Le Moyne,NEC,27.0,14-13,101.5299,111.9248,0.2451288,69.186,-10.0252,53.11,49.384,19.6329,15.328,25.8329,30.3159,40.658,33.0117,53.796,45.715,34.9117,36.632,40.7157,38.6151
2026-02-16,2026,2,16,289,Eastern Kentucky,Eastern Kentucky,ASun,27.0,9-18,108.0174,119.334,0.2428289,67.2186,-13.9333,51.318,55.2328,17.1192,15.328,32.8104,32.2262,29.9315,39.1273,52.017,56.633,33.819,35.5262,50.613,40.5212
2026-02-16,2026,2,16,290,Georgia St.,Georgia St.,SB,27.0,9-18,100.6314,111.1224,0.241629,67.7164,-14.1336,44.1361,50.9156,16.3139,16.9169,27.8275,33.6308,36.9139,34.2151,42.1364,50.8138,31.1312,34.0178,44.873,39.3172
2026-02-16,2026,2,16,291,Cleveland St.,Cleveland St.,Horz,27.0,10-17,110.8129,122.436,0.2405291,69.092,-13.0317,54.263,55.9344,18.3271,14.7311,28.4254,38.1361,40.755,34.2151,51.22,58.8357,38.114,34.8223,50.712,44.6322
2026-02-16,2026,2,16,292,East Texas A&M,East Texas A&M,Slnd,27.0,10-17,98.434,109.1185,0.2354292,69.094,-11.4285,48.4297,53.2264,19.8336,17.1156,25.2338,32.5275,31.8262,35.3186,50.1244,51.4164,31.0315,37.5349,46.24,37.612
2026-02-16,2026,2,16,293,Sacred Heart,Sacred Heart,MAAC,28.0,12-16,107.1202,118.8337,0.2339293,68.7112,-12.7311,52.4134,54.2292,17.9248,15.0297,28.9237,30.8179,31.7264,28.839,50.2242,55.2304,36.353,35.3247,50.117,42.7285
2026-02-16,2026,2,16,294,UNC Greensboro,UNC Greensboro,SC,27.0,12-15,108.2173,120.0348,0.2329294,67.1196,-11.7293,51.318,55.7338,15.057,13.4349,28.4254,30.2157,43.625,30.874,49.9247,55.8319,35.586,37.2339,40.516,46.5349
2026-02-16,2026,2,16,295,North Carolina A&T,North Carolina A&T,CAA,24.0,10-14,103.4267,114.8293,0.2318295,68.9101,-11.1275,49.3269,52.0224,18.5284,14.7311,31.615,27.343,44.217,39.1273,50.4231,50.7133,31.3303,36.2307,32.9318,36.998
2026-02-16,2026,2,16,296,Northern Arizona,Northern Arizona,BSky,27.0,10-17,106.6217,118.3331,0.2317296,63.7339,-12.9315,52.0149,56.1347,16.1123,16.9169,23.8347,33.0292,32.5255,33.4127,51.0208,55.6312,35.871,37.9353,36.4242,40.7222
2026-02-16,2026,2,16,297,Central Connecticut,Central Connecticut,NEC,25.0,15-10,106.9209,118.7334,0.2310297,64.7318,-7.6198,52.1146,50.0114,16.3139,14.2331,27.7278,31.4209,32.8246,27.322,50.4231,49.794,36.741,33.616,35.0274,40.4207
2026-02-16,2026,2,16,298,Lehigh,Lehigh,Pat,27.0,12-15,102.1291,113.327,0.2303298,67.02,-11.7292,52.8114,51.016,17.7236,17.016,21.8357,33.1296,31.4271,34.6163,52.4151,50.9143,35.682,34.2187,39.3185,31.21
2026-02-16,2026,2,16,299,Evansville,Evansville,MVC,26.0,6-20,100.6311,111.8245,0.2298299,67.0203,-14.4338,49.0277,54.53,19.5322,16.2219,23.2349,30.3159,31.3273,32.197,49.7255,55.0301,32.1268,35.828,42.0135,42.0267
2026-02-16,2026,2,16,300,Mount St. Mary's,Mount St. Mary's,MAAC,27.0,12-15,99.2333,110.421,0.22783,67.8155,-11.0273,50.8198,48.352,22.8364,14.5322,31.0166,29.0101,35.5179,37.4243,51.6187,47.232,33.222,33.2139,43.897,44.5321
2026-02-16,2026,2,16,301,Morehead St.,Morehead St.,OVC,27.0,15-12,106.2227,118.2329,0.2259301,65.3284,-8.4219,49.2271,50.614,18.83,15.7252,36.328,36.8354,36.8146,37.8253,49.4265,49.794,32.5251,34.6214,30.6346,40.5212
2026-02-16,2026,2,16,302,Loyola Chicago,Loyola Chicago,A10,26.0,6-20,103.726,115.5303,0.2252302,66.1247,-14.2337,49.2271,53.3266,19.7334,12.9357,32.1137,30.9183,34.4204,32.9114,51.818,49.794,30.832,38.6359,47.527,43.9314
2026-02-16,2026,2,16,303,NJIT,NJIT,AE,27.0,15-12,99.8323,111.2228,0.2245303,68.3126,-7.9206,47.732,49.28,17.0184,15.8246,26.0324,32.0247,34.5201,39.1273,48.2299,50.3116,31.4296,31.759,41.1149,41.0233
2026-02-16,2026,2,16,304,Northwestern St.,Northwestern St.,Slnd,26.0,8-18,102.9272,114.9294,0.2211304,65.1297,-13.132,49.426,54.2292,18.3271,17.315,25.6332,33.7311,39.672,39.428,48.7282,54.328,33.9187,36.0293,34.9279,38.2141
2026-02-16,2026,2,16,305,Texas Southern,Texas Southern,SWAC,23.0,8-15,103.4266,115.6304,0.2177305,68.8108,-10.2255,49.8243,54.2292,19.031,16.4206,27.7278,32.1255,40.166,46.1352,49.4265,56.2325,33.819,34.3192,33.8298,43.1294
2026-02-16,2026,2,16,306,Bellarmine,Bellarmine,ASun,26.0,11-15,113.0101,126.3365,0.2176306,64.3326,-10.9271,58.96,59.1364,15.8102,15.0297,21.4362,34.4322,34.6198,33.7137,60.19,59.4359,38.114,39.3364,41.8139,51.4362
2026-02-16,2026,2,16,307,Alabama St.,Alabama St.,SWAC,25.0,8-17,99.7326,111.5235,0.2163307,69.098,-12.1299,47.1329,53.1261,19.1314,19.926,32.6114,33.5307,34.5201,41.4314,46.134,53.7259,32.5251,34.9227,38.0218,42.0267
2026-02-16,2026,2,16,308,USC Upstate,USC Upstate,BSth,27.0,11-16,99.3328,111.7242,0.2055308,68.0141,-11.8295,48.4297,51.1166,18.1264,16.1229,28.8242,32.1255,35.0189,36.7225,48.1302,50.0108,32.7247,35.3247,35.0274,36.276
2026-02-16,2026,2,16,309,Houston Christian,Houston Christian,Slnd,26.0,9-17,103.5265,116.6315,0.2030309,63.335,-12.631,50.3218,55.6335,19.3318,17.6132,30.9172,32.8286,36.5155,29.955,50.3233,56.7332,33.5203,36.0293,37.3232,38.3146
2026-02-16,2026,2,16,310,Jacksonville,Jacksonville,ASun,27.0,10-17,100.3317,113.0265,0.202631,63.0356,-12.4308,49.426,55.1323,18.2266,15.626,30.3193,29.5122,32.0259,42.5326,51.4192,54.5285,30.9316,37.4346,39.718,35.659
2026-02-16,2026,2,16,311,Alabama A&M,Alabama A&M,SWAC,25.0,14-11,101.3302,114.1283,0.2017311,65.6274,-8.1209,47.8315,51.8209,17.0184,17.016,27.1296,29.1107,44.514,39.2277,46.9326,51.4164,32.9236,35.0232,34.4288,37.612
2026-02-16,2026,2,16,312,Ball St.,Ball St.,MAC,25.0,8-17,98.2341,110.9219,0.1973312,63.7338,-13.4327,45.835,54.3295,16.6167,19.257,26.9298,32.0247,33.2234,31.788,46.2337,54.6289,30.1335,35.828,39.8176,42.4279
2026-02-16,2026,2,16,313,Chattanooga,Chattanooga,SC,27.0,10-17,101.6297,115.2298,0.1920313,66.5224,-13.633,52.1146,51.016,14.95,14.034,20.9363,32.3266,31.2277,43.7333,53.6101,51.8189,33.7197,33.3142,49.518,42.3275
2026-02-16,2026,2,16,314,West Georgia,West Georgia,ASun,26.0,12-14,102.2287,116.231,0.1860314,68.6113,-10.1254,48.8282,54.8312,15.8102,15.1289,31.5154,30.1155,29.632,36.2208,47.5314,55.8319,34.2163,35.5262,32.9318,37.0101
2026-02-16,2026,2,16,315,Stetson,Stetson,ASun,27.0,9-18,102.9274,117.2323,0.1825315,67.0201,-13.6329,51.2186,55.834,18.3271,15.328,26.4313,31.9235,33.9219,29.65,51.22,59.0358,34.117,34.2187,44.19,41.3242
2026-02-16,2026,2,16,316,Cal St. Bakersfield,Cal St. Bakersfield,BW,26.0,8-18,101.2303,115.6305,0.1778316,69.57,-13.1321,45.4353,52.8247,19.6329,18.1104,32.2132,36.4351,41.152,44.2339,45.7347,53.5249,29.6341,34.5209,28.4358,38.6151
2026-02-16,2026,2,16,317,UMass Lowell,UMass Lowell,AE,26.0,11-15,102.0293,116.9317,0.1730317,69.571,-11.2276,50.2221,53.7275,19.432,14.5322,32.4121,29.9145,36.9139,29.853,50.3233,54.6289,33.222,34.8223,31.134,35.659
2026-02-16,2026,2,16,318,Albany,Albany,AE,26.0,9-17,102.1292,117.0319,0.1725318,65.7264,-13.8332,50.2221,53.9282,18.3271,16.2219,31.5154,32.8286,27.0347,36.4216,52.2161,53.6258,31.3303,36.3312,37.8224,40.5212
2026-02-16,2026,2,16,319,Florida A&M,Florida A&M,SWAC,23.0,9-14,97.3346,111.5237,0.1723319,67.8154,-10.5262,48.8282,52.624,22.4361,19.448,29.2228,32.628,37.9114,40.6302,48.5289,52.3214,32.9236,35.5262,38.9197,35.148
2026-02-16,2026,2,16,320,Loyola MD,Loyola MD,Pat,27.0,11-16,102.8277,118.333,0.166232,68.014,-13.3326,50.7205,54.3295,16.415,15.8246,27.8275,29.3117,30.4301,31.484,52.1167,58.0348,32.8245,32.596,47.527,39.718
2026-02-16,2026,2,16,321,Wagner,Wagner,NEC,24.0,9-15,103.127,118.7335,0.1646321,65.5276,-12.2302,50.0233,51.72,18.4277,15.5266,32.4121,30.5166,31.2277,43.5332,46.8329,50.7133,37.229,35.5262,35.8254,36.893
2026-02-16,2026,2,16,322,Lafayette,Lafayette,Pat,27.0,8-19,98.9337,113.928,0.1644322,66.6219,-15.5349,48.2303,53.0255,15.8102,15.5266,26.5309,29.814,31.926,31.282,48.6285,53.0236,31.8279,35.4256,40.8155,37.9128
2026-02-16,2026,2,16,323,North Florida,North Florida,ASun,27.0,6-21,108.7165,125.6364,0.1606323,70.148,-15.5348,54.066,57.2356,18.5284,12.3363,25.3337,37.7359,26.5356,31.788,53.3117,59.9361,36.548,35.3247,52.36,39.3172
2026-02-16,2026,2,16,324,Fairleigh Dickinson,Fairleigh Dickinson,NEC,27.0,10-17,100.3318,115.8306,0.1604324,64.4323,-13.1319,46.8333,53.7275,17.7236,16.3211,31.5154,28.894,33.2234,36.5218,49.0274,52.9229,29.6341,36.632,46.339,40.8227
2026-02-16,2026,2,16,325,Prairie View A&M,Prairie View A&M,SWAC,25.0,9-16,101.3301,117.0321,0.1601325,73.36,-12.1301,47.3325,54.0286,16.3139,19.733,24.9341,37.1355,44.611,48.2361,46.9326,53.1238,32.2262,37.2339,31.3336,34.028
2026-02-16,2026,2,16,326,Little Rock,Little Rock,OVC,27.0,10-17,100.6312,116.6313,0.1561326,66.2242,-13.8331,49.426,53.8279,18.9303,19.448,31.7147,35.7342,27.0347,32.095,47.9305,53.2245,35.2103,36.4316,31.3336,41.5245
2026-02-16,2026,2,16,327,Eastern Illinois,Eastern Illinois,OVC,27.0,11-16,94.4357,109.4193,0.1558327,65.7266,-11.7294,45.4353,50.614,19.031,19.354,27.6282,35.3335,33.5228,37.0232,44.4356,54.4282,31.8279,30.125,31.0342,40.7222
2026-02-16,2026,2,16,328,Northern Illinois,Northern Illinois,MAC,24.0,8-16,95.8348,111.0223,0.1549328,67.6169,-11.629,47.4324,54.6306,22.236,17.2152,32.6114,30.8179,38.89,40.0294,47.8307,57.5342,31.231,33.1136,45.458,37.1105
2026-02-16,2026,2,16,329,Manhattan,Manhattan,MAAC,28.0,12-16,104.7246,121.4355,0.1531329,68.0139,-12.4307,48.629,54.0286,15.372,16.2219,28.326,36.6352,34.0216,25.49,47.8307,53.7259,33.222,36.4316,37.1234,37.9128
2026-02-16,2026,2,16,330,Oral Roberts,Oral Roberts,Sum,27.0,6-21,99.333,115.4301,0.151333,67.3181,-16.4353,47.9313,54.9317,18.7293,14.7311,27.9273,33.4303,34.1213,39.6288,49.6258,52.9229,30.6323,39.1361,45.943,35.458
2026-02-16,2026,2,16,331,New Hampshire,New Hampshire,AE,24.0,8-16,98.0344,113.9279,0.1504331,67.418,-11.6291,46.8333,52.4231,17.0184,15.8246,25.5335,28.479,29.4322,37.6247,47.2317,53.4248,30.9316,33.7165,41.4144,36.789
2026-02-16,2026,2,16,332,Norfolk St.,Norfolk St.,MEAC,26.0,12-14,99.0335,115.2297,0.1493332,68.0143,-10.7267,48.33,51.1166,19.5322,18.686,31.7147,32.1255,44.611,44.8343,47.2317,55.1303,34.0181,30.33,30.6346,41.8258
2026-02-16,2026,2,16,333,Holy Cross,Holy Cross,Pat,27.0,9-18,100.7309,117.2322,0.1488333,64.9307,-14.534,49.6252,54.9317,15.585,14.1335,22.0353,27.446,30.7292,27.826,50.3233,58.0348,32.2262,33.5155,38.0218,40.1189
2026-02-16,2026,2,16,334,Bucknell,Bucknell,Pat,27.0,8-19,98.1342,114.4289,0.1470334,66.8212,-14.9343,48.0312,55.2328,18.9303,17.8118,26.1323,31.9235,31.2277,35.8201,49.526,53.8265,30.7322,37.9353,43.897,44.2318
2026-02-16,2026,2,16,335,Jackson St.,Jackson St.,SWAC,25.0,8-17,100.9306,118.4333,0.1365335,69.956,-10.5261,46.1343,53.9282,19.6329,15.4273,27.3292,37.1355,33.423,40.9307,45.2353,55.6312,31.5292,34.4202,43.51,41.5245
2026-02-16,2026,2,16,336,New Haven,New Haven,NEC,26.0,11-15,94.8356,111.6239,0.1322336,63.1354,-11.2279,47.9313,52.323,18.9303,17.4144,22.4352,28.168,30.5299,27.725,50.3233,51.9195,29.5345,35.4256,38.9197,38.1137
2026-02-16,2026,2,16,337,Niagara,Niagara,MAAC,26.0,7-19,99.3332,117.032,0.1315337,61.6365,-15.735,50.2221,52.9251,18.4277,16.6191,24.3346,32.7284,25.5362,34.2151,49.7255,52.6222,34.0181,35.6269,40.516,41.5245
2026-02-16,2026,2,16,338,Tennessee Tech,Tennessee Tech,OVC,27.0,11-16,101.9294,120.1349,0.1309338,66.9208,-13.2323,49.9238,52.4231,19.5322,15.4273,32.4121,32.4271,34.0216,32.9114,50.7219,50.5121,32.3258,37.1334,36.2247,36.071
2026-02-16,2026,2,16,339,Army,Army,Pat,27.0,10-17,100.8308,119.3342,0.1260339,66.5225,-13.9334,49.426,55.3332,17.0184,15.1289,29.5222,27.756,27.7341,37.9256,48.9278,56.2325,33.222,36.1303,52.45,42.2272
2026-02-16,2026,2,16,340,Alcorn St.,Alcorn St.,SWAC,24.0,6-18,99.3329,117.6326,0.125734,67.8158,-12.3304,48.8282,57.636,20.4345,18.876,27.5285,37.4358,27.0347,40.2298,46.5332,60.2363,35.489,35.4256,34.8283,36.893
2026-02-16,2026,2,16,341,Air Force,Air Force,MWC,25.0,3-22,95.6352,113.4271,0.1224341,65.9259,-15.5347,49.426,56.1347,22.7363,15.5266,21.9356,31.3199,35.5179,37.1236,51.0208,56.2325,31.5292,37.3343,42.8113,38.8158
2026-02-16,2026,2,16,342,UTSA,UTSA,Amer,25.0,5-20,100.2319,119.5344,0.1160342,68.5121,-14.8342,44.536,54.0286,18.0256,15.1289,30.3193,38.8363,30.0313,34.0147,45.9345,53.9269,28.4356,36.0293,42.0135,43.33
2026-02-16,2026,2,16,343,North Alabama,North Alabama,ASun,25.0,8-17,100.5316,120.0347,0.1147343,65.1295,-13.5328,48.4297,54.9317,17.3207,14.4324,30.6183,33.0292,38.598,30.669,49.0274,55.531,31.4296,36.0293,34.329,44.6322
2026-02-16,2026,2,16,344,Chicago St.,Chicago St.,NEC,27.0,6-21,99.8324,119.334,0.1137344,66.125,-15.4346,45.0358,57.5359,16.1123,19.926,28.4254,34.5324,30.3306,37.8253,43.436,63.0365,32.4256,35.1238,30.435,53.3364
2026-02-16,2026,2,16,345,Southern Indiana,Southern Indiana,OVC,26.0,5-21,93.7359,112.1253,0.1137345,67.8157,-18.736,43.6363,48.97,17.623,16.7185,30.3193,34.0316,36.9139,37.324,42.7363,49.28,29.9337,32.175,41.3146,27.22
2026-02-16,2026,2,16,346,Stonehill,Stonehill,NEC,27.0,9-18,90.5363,108.8178,0.1079346,65.6273,-14.7341,46.3338,48.764,21.1353,13.1353,28.6248,27.14,26.1359,30.159,45.7347,47.337,31.5292,34.4202,40.0169,32.314
2026-02-16,2026,2,16,347,Canisius,Canisius,MAAC,27.0,8-19,95.1354,114.529,0.1057347,63.8336,-16.0352,46.3338,53.427,19.5322,16.5199,29.6217,30.1155,31.1286,34.7169,43.6358,55.531,33.6198,33.9174,39.8176,44.9328
2026-02-16,2026,2,16,348,Louisiana Monroe,Louisiana Monroe,SB,27.0,4-23,100.232,121.3354,0.0999348,70.533,-19.0362,48.1308,56.6353,17.9248,16.0237,25.034,36.1349,38.0112,25.812,46.8329,58.4352,33.222,36.0293,41.5143,41.1235
2026-02-16,2026,2,16,349,The Citadel,The Citadel,SC,27.0,9-18,98.0343,118.8338,0.0988349,63.6343,-15.1344,48.5293,56.435,17.4211,14.3328,28.326,30.8179,30.2312,34.1148,49.9247,58.235,31.3303,36.1303,47.23,43.5305
2026-02-16,2026,2,16,350,North Carolina Central,North Carolina Central,MEAC,23.0,9-14,99.2334,120.235,0.098735,65.8261,-9.6246,46.1343,55.6335,18.2266,19.257,28.8242,37.836,38.3102,39.0271,45.7347,57.1339,31.3303,35.828,33.8298,43.4301
2026-02-16,2026,2,16,351,Saint Francis,Saint Francis,NEC,26.0,6-20,100.1321,121.5356,0.0971351,69.858,-15.8351,48.33,59.2365,18.0256,19.067,26.8305,34.0316,30.4301,40.0294,46.4333,60.2363,34.2163,38.5358,39.1192,41.2239
2026-02-16,2026,2,16,352,Maine,Maine,AE,27.0,6-21,92.4362,112.8262,0.0916352,64.6319,-17.9359,49.0277,50.614,19.5322,19.257,20.7364,35.5339,37.8116,35.0176,50.9212,53.9269,30.5326,29.919,37.0237,35.967
2026-02-16,2026,2,16,353,UMKC,Kansas City,Sum,26.0,4-22,94.9355,116.1309,0.0893353,69.097,-17.4357,46.2341,55.834,18.9303,16.1229,28.1267,35.8345,28.3334,31.891,48.3294,56.8333,28.2358,36.2307,35.2269,38.2141
2026-02-16,2026,2,16,354,Maryland Eastern Shore,Maryland Eastern Shore,MEAC,26.0,8-18,93.8358,115.0296,0.0870354,63.1353,-12.8313,47.2328,50.7148,23.3365,16.9169,30.3193,33.4303,28.2337,40.8306,49.327,51.8189,28.7353,32.711,33.2313,40.2194
2026-02-16,2026,2,16,355,Morgan St.,Morgan St.,MEAC,23.0,10-13,98.9336,121.8359,0.0836355,70.243,-10.3257,45.7352,53.9282,18.5284,16.8178,30.1203,34.5324,42.636,54.9365,45.8346,56.8333,30.3332,32.39,33.8298,35.044
2026-02-16,2026,2,16,356,South Carolina St.,South Carolina St.,MEAC,23.0,6-17,95.735,118.2328,0.0813356,68.711,-12.8314,45.9346,54.8312,20.735,17.8118,30.6183,39.0364,39.475,52.7363,43.2361,58.7355,34.3153,32.6103,33.6307,40.8227
2026-02-16,2026,2,16,357,Rider,Rider,MAAC,25.0,3-22,97.4345,121.1352,0.0760357,64.8312,-17.1356,42.9364,55.2328,17.5223,14.2331,33.68,33.8312,30.7292,31.788,43.2361,54.4282,28.036,37.5349,27.0361,40.3203
2026-02-16,2026,2,16,358,Bryant,Bryant,AE,26.0,8-18,95.7349,119.6345,0.0717358,64.4322,-14.4339,46.2341,52.5239,20.6347,14.7311,28.2264,31.8228,29.0328,32.7109,48.4291,50.9143,29.3348,36.9329,48.224,36.173
2026-02-16,2026,2,16,359,VMI,VMI,SC,27.0,6-21,98.9338,124.2362,0.0680359,67.1194,-17.8358,47.3325,56.9354,15.9109,16.7185,26.0324,38.5362,31.2277,36.2208,47.6312,58.4352,31.4296,36.7323,54.21,46.1343
2026-02-16,2026,2,16,360,Binghamton,Binghamton,AE,27.0,5-22,95.5353,121.6357,0.058136,65.6271,-19.6365,47.8315,54.6306,19.1314,13.2352,21.5361,29.0101,43.23,35.0176,48.6285,55.3305,30.5326,35.7276,31.2338,38.1137
2026-02-16,2026,2,16,361,Delaware St.,Delaware St.,MEAC,24.0,6-18,88.6365,113.3269,0.0559361,66.1249,-15.2345,42.3365,54.4299,19.7334,20.223,25.8329,31.3199,35.0189,39.428,41.8365,56.0322,28.9352,34.4202,29.0357,35.864
2026-02-16,2026,2,16,362,Gardner Webb,Gardner Webb,BSth,27.0,3-24,95.6351,124.3363,0.0464362,70.337,-18.9361,47.8315,58.3363,20.6347,14.8306,23.2349,37.2357,31.5268,36.1205,47.8307,60.0362,31.8279,37.3343,40.2166,41.0233
2026-02-16,2026,2,16,363,Western Illinois,Western Illinois,OVC,27.0,5-22,92.6361,121.1353,0.0434363,66.3237,-19.4364,43.9362,54.3295,17.4211,15.1289,28.027,33.9314,38.3102,34.9174,43.5359,53.9269,29.7339,36.7323,32.6324,35.763
2026-02-16,2026,2,16,364,Coppin St.,Coppin St.,MEAC,26.0,5-21,92.636,122.6361,0.0379364,68.7109,-16.7354,45.4353,56.5351,22.4361,17.2152,30.1203,35.7342,37.0135,43.8334,44.9355,54.7293,30.9316,39.2362,35.7258,44.0315
2026-02-16,2026,2,16,365,Mississippi Valley St.,Mississippi Valley St.,SWAC,25.0,1-24,90.1364,121.8358,0.0305365,66.9205,-19.4363,44.9359,57.1355,22.1359,16.6191,26.4313,35.7342,32.8246,48.036,45.1354,57.234,29.5345,38.0355,29.7352,45.1333
